wl,avg.uv.1,avg.uv.2,avg.uv.3,avg.uv.4,cyanistes.caeruleus.1,cyanistes.caeruleus.2,cyanistes.caeruleus.3,cyanistes.caeruleus.4,sturnus.vulgaris.1,sturnus.vulgaris.2,sturnus.vulgaris.3,sturnus.vulgaris.4,avg.v.1,avg.v.2,avg.v.3,avg.v.4,pavo.cristatus.1,pavo.cristatus.2,pavo.cristatus.3,pavo.cristatus.4,cyanistes.caeruleus.dc,gallus.gallus.ach.1,sturnus.vulgaris.ach.1,apis.mellifera.f.1,apis.mellifera.f.2,apis.mellifera.f.3,canis.familiaris.1,canis.familiaris.2,canis.familiaris.ach.1,cie.2deg.1,cie.2deg.2,cie.2deg.3,cie.10deg.1,cie.10deg.2,cie.10deg.3,musca.domestica.1,musca.domestica.2,musca.domestica.3,musca.domestica.4,musca.domestica.ach.1,ctenophorus.sp.1,ctenophorus.sp.2,ctenophorus.sp.3,habronattus.sp.1,habronattus.sp.2,habronattus.sp.3,rhinecanthus.aculeatus.1,rhinecanthus.aculeatus.2,rhinecanthus.aculeatus.3,rhinecanthus.aculeatus.ach.1,notonecta.undulata.1,notonecta.undulata.2,notonecta.undulata.3,notonecta.isulata.1,notonecta.isulata.2,notonecta.isulata.3,notonecta.irrogata.1,notonecta.irrogata.2,notonecta.irrogata.3,notonecta.glauca.1,notonecta.glauca.2,notonecta.glauca.3,gryllus.bimaculatus.1,gryllus.bimaculatus.2,gryllus.bimaculatus.3,gryllus.campestris.1,gryllus.campestris.2,gryllus.campestris.3,locusta.migratoria.1,locusta.migratoria.2,locusta.migratoria.3,periplaneta.americana.1,periplaneta.americana.2,melipona.quadrifasciata.1,melipona.quadrifasciata.2,melipona.quadrifasciata.3,melipona.marginata.1,melipona.marginata.2,melipona.marginata.3,schwarziana.sp.1,schwarziana.sp.2,schwarziana.sp.3,trigona.spinipes.1,trigona.spinipes.2,trigona.spinipes.3,bombus.terrestris.1,bombus.terrestris.2,bombus.terrestris.3,bombus.lapidarius.1,bombus.lapidarius.2,bombus.lapidarius.3,bombus.monticola.1,bombus.monticola.2,bombus.monticola.3,bombus.jonelus.1,bombus.jonelus.2,bombus.jonelus.3,bombus.morio.1,bombus.morio.2,bombus.morio.3,melecta.punctata.1,melecta.punctata.2,melecta.punctata.3,anthophora.acervorum.1,anthophora.acervorum.2,anthophora.acervorum.3,proxylocopa.sp.1,proxylocopa.sp.2,proxylocopa.sp.3,xylocopa.brasilianorum.1,xylocopa.brasilianorum.2,xylocopa.brasilianorum.3,osmia.rufa.1,osmia.rufa.2,osmia.rufa.3,anthidium.manicatum.1,anthidium.manicatum.2,anthidium.manicatum.3,oxaea.flavescens.1,oxaea.flavescens.2,oxaea.flavescens.3,andrena.florea.1,andrena.florea.2,andrena.florea.3,philanthus.triangulum.1,philanthus.triangulum.2,philanthus.triangulum.3,paravespula.germanica.1,paravespula.germanica.2,paravespula.germanica.3,paravespula.vulgaris.1,paravespula.vulgaris.2,paravespula.vulgaris.3,vespa.crabro.f.1,vespa.crabro.f.2,vespa.crabro.f.3,vespa.crabro.m.1,vespa.crabro.m.2,vespa.crabro.m.3,polistes.dominulus.1,polistes.dominulus.2,polistes.dominulus.3,bombus.distinguendis.1,bombus.distinguendis.2,bombus.distinguendis.3,bombus.hortorum.1,bombus.hortorum.2,bombus.hortorum.3,apis.mellifera.m.1,apis.mellifera.m.2,apis.mellifera.m.3,papilio.xuthus.1,papilio.xuthus.2,papilio.xuthus.3,papilio.xuthus.4,papilio.xuthus.5,apodemia.mormo.1,apodemia.mormo.2,apodemia.mormo.3,apodemia.mormo.4,celastrina.argiolus.1,celastrina.argiolus.2,celastrina.argiolus.3,pseudozizeeria.maho.1,pseudozizeeria.maho.2,pseudozizeeria.maho.3,lycaena.rubidus.1,lycaena.rubidus.2,lycaena.rubidus.3,lycaena.rubidus.4
480,8.10E-07,0.011531441,0,0,1.61E-06,0.01140217,0,0,0,0.010034793,0,0,0.0007811,0.019979971,0,0,0.002830141,0.018695802,1.20E-05,2.77E-07,0.002402455,0.002277656,0.001836478,0.000137834,0.003855164,0.003592998,0.002700596,0.002477197,0.00777984,0.0818,0.179,0.755,0.0759,0.268,0.752,7.77E-05,0.001157324,0.007443185,0.001553166,0.004612762,0.004484877,0.007516879,0.001694162,6.86E-05,0.004293837,0.00042007,0.002224526,0.010552569,0.005265219,0.007642896,1.72E-06,0.008171093,0.005200427,1.72E-06,0.008171093,0.005200427,1.72E-06,0.008171093,0.005200427,3.02E-08,0.001223043,0.001861921,1.95E-09,0.005361283,0.005661248,6.42E-09,0.004304953,0.005200427,1.49E-07,0.002700596,0.004307111,3.35E-07,0.006391216,2.58E-08,0.002047745,0.004746686,6.42E-09,0.006167981,0.003491925,2.21E-08,0.006602401,0.004926847,2.58E-08,0.005361283,0.00405259,3.51E-09,0.002366204,0.0043936,7.47E-09,0.005361283,0.003491925,1.62E-08,0.005361283,0.003887395,7.47E-09,0.005361283,0.003341274,2.58E-08,0.005361283,0.00356891,3.51E-09,0.002366204,0.003491925,2.21E-08,0.005361283,0.004836507,4.74E-09,0.005361283,0.004836507,2.06E-07,0.005361283,0.003646975,5.70E-08,0.005361283,0.002596737,7.84E-08,0.005361283,0.004221421,7.58E-07,0.003581921,0.003806243,2.21E-08,0.005361283,0.0043936,4.15E-08,0.005361283,0.0043936,1.89E-08,0.005361283,0.003969521,1.62E-08,0.005361283,0.004221421,3.51E-09,0.005361283,0.0043936,3.51E-09,0.005361283,0.003341274,1.08E-07,0.007109203,0.004568807,1.08E-07,0.007109203,0.004568807,4.86E-08,0.003762413,0.003195173,1.62E-08,0.005361283,0.0043936,1.49E-07,9.43E-05,0.007428123,0.005200427,0.000936621,6.42E-09,0.006167981,0.00656808,0.000936621,3.89E-06,0.004484877,0.002199814,9.43E-05,0.005200427,0.001378929,1.49E-07,0.003943343,0.00699168,0.001818301
481,7.20E-07,0.011217811,0,0,1.44E-06,0.011102113,0,0,0,0.009815768,0,0,0.0007091,0.019865781,0,0,0.002640131,0.018695802,1.21E-05,2.84E-07,0.002459661,0.002336058,0.001882861,0.000131826,0.003692107,0.003687462,0.002549841,0.002538273,0.007874768,0.0738,0.184,0.713,0.0673,0.277,0.708,7.73E-05,0.001135651,0.007333199,0.001596273,0.004615381,0.0043118,0.007564909,0.001736392,6.86E-05,0.004369356,0.000396733,0.00206572,0.010551363,0.005376173,0.007710791,1.53E-06,0.008142339,0.005286082,1.53E-06,0.008142339,0.005286082,1.53E-06,0.008142339,0.005286082,2.72E-08,0.001127763,0.001908777,1.76E-09,0.005190599,0.005745229,5.79E-09,0.004132466,0.005286082,1.34E-07,0.002549841,0.004391,3.01E-07,0.006468117,2.32E-08,0.001916036,0.004832225,5.79E-09,0.006008351,0.003568894,1.99E-08,0.006453246,0.005012631,2.32E-08,0.005190599,0.004134854,3.17E-09,0.002224298,0.00447793,6.74E-09,0.005190599,0.003568894,1.45E-08,0.005190599,0.003968346,6.74E-09,0.005190599,0.003416411,2.32E-08,0.005190599,0.003646747,3.17E-09,0.002224298,0.003568894,1.99E-08,0.005190599,0.0049222,4.28E-09,0.005190599,0.0049222,1.85E-07,0.005190599,0.003725646,5.12E-08,0.005190599,0.002660141,7.04E-08,0.005190599,0.004304817,6.78E-07,0.003415417,0.003886473,1.99E-08,0.005190599,0.00447793,3.73E-08,0.005190599,0.00447793,1.70E-08,0.005190599,0.004051151,1.45E-08,0.005190599,0.004304817,3.17E-09,0.005190599,0.00447793,3.17E-09,0.005190599,0.003416411,9.70E-08,0.006977821,0.004653857,9.70E-08,0.006977821,0.004653857,4.37E-08,0.003593867,0.003268365,1.45E-08,0.005190599,0.00447793,1.34E-07,8.43E-05,0.007312328,0.005286082,0.000951319,5.79E-09,0.006008351,0.006642249,0.000951319,3.47E-06,0.0043118,0.00225497,8.43E-05,0.005286082,0.001411344,1.34E-07,0.00377312,0.007057101,0.00186399
482,6.50E-07,0.010899751,0,0,1.29E-06,0.010902075,0,0,0,0.00959254,0,0,0.00064301,0.019712101,0,0,0.002470123,0.018595825,1.22E-05,2.91E-07,0.002518666,0.002394459,0.001929244,0.000125686,0.003515665,0.003752117,0.002403715,0.002600468,0.00796752,0.0662,0.19,0.673,0.0593,0.285,0.667,7.70E-05,0.001113869,0.0072236,0.001647375,0.004616157,0.004140347,0.00760964,0.001779853,6.86E-05,0.004498819,0.000396733,0.001912252,0.010547895,0.005484095,0.007773458,1.37E-06,0.008108276,0.005371167,1.37E-06,0.008108276,0.005371167,1.37E-06,0.008108276,0.005371167,2.45E-08,0.001038254,0.001956865,1.59E-09,0.005019852,0.005828229,5.23E-09,0.003961931,0.005371167,1.20E-07,0.002403715,0.004475018,2.69E-07,0.006543297,2.09E-08,0.00178981,0.004917565,5.23E-09,0.005846959,0.00364652,1.79E-08,0.00630137,0.005098072,2.09E-08,0.005019852,0.004217425,2.87E-09,0.002087494,0.004562326,6.08E-09,0.005019852,0.00364652,1.31E-08,0.005019852,0.004049712,6.08E-09,0.005019852,0.003492291,2.09E-08,0.005019852,0.003725198,2.87E-09,0.002087494,0.00364652,1.79E-08,0.005019852,0.005007623,3.87E-09,0.005019852,0.005007623,1.66E-07,0.005019852,0.003804884,4.60E-08,0.005019852,0.002724623,6.33E-08,0.005019852,0.004388403,6.07E-07,0.003252127,0.003967171,1.79E-08,0.005019852,0.004562326,3.35E-08,0.005019852,0.004562326,1.53E-08,0.005019852,0.004133142,1.31E-08,0.005019852,0.004388403,2.87E-09,0.005019852,0.004562326,2.87E-09,0.005019852,0.003492291,8.72E-08,0.006842606,0.004738842,8.72E-08,0.006842606,0.004738842,3.93E-08,0.003428226,0.003342377,1.31E-08,0.005019852,0.004562326,1.20E-07,7.53E-05,0.007192033,0.005371167,0.000966962,5.23E-09,0.005846959,0.006714491,0.000966962,3.10E-06,0.004140347,0.002311314,7.53E-05,0.005371167,0.00144494,1.20E-07,0.003605489,0.007120055,0.001910911
483,5.80E-07,0.010577981,0,0,1.16E-06,0.010602018,0,0,0,0.009368114,0,0,0.00058246,0.019521411,0,0,0.002300114,0.018395869,1.24E-05,2.97E-07,0.002578618,0.00245286,0.001994256,0.000119546,0.003339223,0.003816772,0.002262373,0.002663749,0.008057982,0.0591,0.195,0.634,0.0518,0.294,0.628,7.66E-05,0.001092441,0.007106395,0.001698982,0.004615091,0.003970803,0.007650965,0.001824538,6.86E-05,0.004606704,0.000373396,0.001765742,0.010542391,0.00558951,0.00783014,1.23E-06,0.008068886,0.0054556,1.23E-06,0.008068886,0.0054556,1.23E-06,0.008068886,0.0054556,2.20E-08,0.000954372,0.002006172,1.44E-09,0.004849361,0.005910162,4.72E-09,0.003793623,0.0054556,1.08E-07,0.002262373,0.004559094,2.41E-07,0.006616659,1.89E-08,0.00166912,0.005002627,4.72E-09,0.005684132,0.003724749,1.61E-08,0.006147088,0.00518309,1.89E-08,0.004849361,0.004300235,2.59E-09,0.001955901,0.004646717,5.49E-09,0.004849361,0.003724749,1.18E-08,0.004849361,0.00413143,5.49E-09,0.004849361,0.00356886,1.89E-08,0.004849361,0.003804203,2.59E-09,0.001955901,0.003724749,1.61E-08,0.004849361,0.005092697,3.49E-09,0.004849361,0.005092697,1.49E-07,0.004849361,0.003884628,4.14E-08,0.004849361,0.00279015,5.69E-08,0.004849361,0.004472109,5.43E-07,0.00309228,0.004048273,1.61E-08,0.004849361,0.004646717,3.02E-08,0.004849361,0.004646717,1.38E-08,0.004849361,0.004215429,1.18E-08,0.004849361,0.004472109,2.59E-09,0.004849361,0.004646717,2.59E-09,0.004849361,0.00356886,7.83E-08,0.006703829,0.004823691,7.83E-08,0.006703829,0.004823691,3.54E-08,0.003265734,0.003417158,1.18E-08,0.004849361,0.004646717,1.08E-07,6.73E-05,0.007067467,0.0054556,0.00098356,4.72E-09,0.005684132,0.006784711,0.00098356,2.77E-06,0.003970803,0.002368824,6.73E-05,0.0054556,0.001479718,1.08E-07,0.003440706,0.007180441,0.001959054
484,5.20E-07,0.010253211,0,0,1.04E-06,0.01030196,0,0,0,0.009143096,0,0,0.0005271,0.019296191,0,0,0.002140106,0.018295892,1.25E-05,3.05E-07,0.002639543,0.002511262,0.002061556,0.000113407,0.003162781,0.003881428,0.002125948,0.002728085,0.008146045,0.0523,0.201,0.597,0.0449,0.302,0.591,7.63E-05,0.001071702,0.006975605,0.001745268,0.004612436,0.003803436,0.007688783,0.001870436,6.86E-05,0.004671435,0.000350058,0.001627811,0.010535077,0.005692943,0.007880082,1.10E-06,0.00802416,0.005539298,1.10E-06,0.00802416,0.005539298,1.10E-06,0.00802416,0.005539298,1.99E-08,0.000875953,0.002056684,1.31E-09,0.004679437,0.005990942,4.27E-09,0.0036278,0.005539298,9.69E-08,0.002125948,0.004643156,2.17E-07,0.006688109,1.70E-08,0.001553996,0.005087336,4.27E-09,0.005520195,0.003803522,1.45E-08,0.005990717,0.005267607,1.70E-08,0.004679437,0.004383217,2.35E-09,0.001829605,0.004731029,4.96E-09,0.004679437,0.003803522,1.07E-08,0.004679437,0.004213434,4.96E-09,0.004679437,0.003646064,1.70E-08,0.004679437,0.003883705,2.35E-09,0.001829605,0.003803522,1.45E-08,0.004679437,0.005177344,3.16E-09,0.004679437,0.005177344,1.34E-07,0.004679437,0.003964819,3.73E-08,0.004679437,0.002856686,5.12E-08,0.004679437,0.004555865,4.87E-07,0.002936094,0.004129718,1.45E-08,0.004679437,0.004731029,2.72E-08,0.004679437,0.004731029,1.24E-08,0.004679437,0.004297947,1.07E-08,0.004679437,0.004555865,2.35E-09,0.004679437,0.004731029,2.35E-09,0.004679437,0.003646064,7.04E-08,0.006561774,0.004908326,7.04E-08,0.006561774,0.004908326,3.18E-08,0.003106619,0.003492658,1.07E-08,0.004679437,0.004731029,9.69E-08,6.01E-05,0.006938869,0.005539298,0.001001122,4.27E-09,0.005520195,0.006852812,0.001001122,2.47E-06,0.003803436,0.002427476,6.01E-05,0.005539298,0.001515678,9.69E-08,0.003279008,0.007238157,0.002008406
485,4.70E-07,0.009926161,1.00E-08,0,9.28E-07,0.010101922,0,0,0,0.008915897,0,0,0.00047658,0.019038891,0,0,0.001990099,0.018095937,1.26E-05,3.12E-07,0.00270265,0.002569663,0.002128855,0.000107267,0.00298634,0.003946083,0.001994552,0.002793442,0.008231596,0.046,0.206,0.562,0.0384,0.311,0.555,7.59E-05,0.001051349,0.006836353,0.001790902,0.004608336,0.003638504,0.007722989,0.001917537,6.86E-05,0.004768532,0.000350058,0.001500081,0.010526179,0.005794918,0.007922527,9.82E-07,0.007974105,0.00562218,9.82E-07,0.007974105,0.00562218,9.82E-07,0.007974105,0.00562218,1.79E-08,0.000802815,0.002108384,1.18E-09,0.004510379,0.00607048,3.86E-09,0.00346471,0.00562218,8.71E-08,0.001994552,0.004727133,1.94E-07,0.006757552,1.53E-08,0.001444442,0.005171613,3.86E-09,0.005355471,0.00388278,1.31E-08,0.005832576,0.005351543,1.53E-08,0.004510379,0.004466302,2.12E-09,0.001708669,0.00481519,4.48E-09,0.004510379,0.00388278,9.62E-09,0.004510379,0.00429566,4.48E-09,0.004510379,0.003723848,1.53E-08,0.004510379,0.003963643,2.12E-09,0.001708669,0.00388278,1.31E-08,0.004510379,0.005261485,2.86E-09,0.004510379,0.005261485,1.20E-07,0.004510379,0.004045396,3.36E-08,0.004510379,0.002924193,4.60E-08,0.004510379,0.004639601,4.36E-07,0.002783768,0.00421144,1.31E-08,0.004510379,0.00481519,2.45E-08,0.004510379,0.00481519,1.12E-08,0.004510379,0.004380627,9.62E-09,0.004510379,0.004639601,2.12E-09,0.004510379,0.00481519,2.12E-09,0.004510379,0.003723848,6.33E-08,0.006416729,0.004992672,6.33E-08,0.006416729,0.004992672,2.87E-08,0.002951093,0.003568824,9.62E-09,0.004510379,0.00481519,8.71E-08,5.37E-05,0.006806494,0.00562218,0.001019657,3.86E-09,0.005355471,0.006918697,0.001019657,2.21E-06,0.003638504,0.002487244,5.37E-05,0.00562218,0.001552817,8.71E-08,0.003120621,0.007293102,0.002058951
486,4.20E-07,0.009597531,2.00E-08,0,8.32E-07,0.009791863,0,0,0,0.00868545,0,0,0.00043053,0.018751951,0,0,0.001840091,0.017895982,1.27E-05,3.19E-07,0.002766417,0.002633071,0.002196154,0.000101113,0.002814243,0.004023487,0.001868277,0.002859784,0.008314523,0.0401,0.212,0.527,0.0324,0.319,0.52,7.56E-05,0.001031077,0.006693763,0.001840552,0.004602933,0.00347625,0.007753484,0.00196583,6.86E-05,0.004887206,0.000350058,0.001380802,0.010502933,0.005895472,0.007960474,8.79E-07,0.00791874,0.005704162,8.79E-07,0.00791874,0.005704162,8.79E-07,0.00791874,0.005704162,1.61E-08,0.000734758,0.002161256,1.07E-09,0.004342478,0.006148689,3.49E-09,0.003304585,0.005704162,7.83E-08,0.001868277,0.004810953,1.75E-07,0.006824893,1.38E-08,0.001340435,0.00525538,3.49E-09,0.005190277,0.003962465,1.18E-08,0.005672982,0.005434818,1.38E-08,0.004342478,0.004549422,1.92E-09,0.001593131,0.004899126,4.05E-09,0.004342478,0.003962465,8.69E-09,0.004342478,0.00437804,4.05E-09,0.004342478,0.003802155,1.38E-08,0.004342478,0.004043956,1.92E-09,0.001593131,0.003962465,1.18E-08,0.004342478,0.005345041,2.59E-09,0.004342478,0.005345041,1.08E-07,0.004342478,0.004126294,3.02E-08,0.004342478,0.002992633,4.14E-08,0.004342478,0.004723244,3.91E-07,0.002635487,0.004293374,1.18E-08,0.004342478,0.004899126,2.21E-08,0.004342478,0.004899126,1.01E-08,0.004342478,0.004463403,8.69E-09,0.004342478,0.004723244,1.92E-09,0.004342478,0.004899126,1.92E-09,0.004342478,0.003802155,5.69E-08,0.006268992,0.005076654,5.69E-08,0.006268992,0.005076654,2.58E-08,0.002799354,0.003645604,8.69E-09,0.004342478,0.004899126,7.83E-08,4.80E-05,0.006670605,0.005704162,0.001039174,3.49E-09,0.005190277,0.006982268,0.001039174,1.98E-06,0.00347625,0.0025481,4.80E-05,0.005704162,0.001591135,7.83E-08,0.002965755,0.007345175,0.002110675
487,3.80E-07,0.009268021,6.00E-08,0,7.47E-07,0.00951181,0,0,0,0.008447157,0,0,0.00038864,0.018437751,0,0,0.001700084,0.017596049,8.95E-06,3.27E-07,0.002831805,0.002696478,0.002274248,9.50E-05,0.002642147,0.00410089,0.00174719,0.002927074,0.008394713,0.0345,0.218,0.495,0.0269,0.328,0.486,7.52E-05,0.001010584,0.006552956,0.001898885,0.004596372,0.003316905,0.00778017,0.002015301,6.86E-05,0.004962726,0.000326721,0.001267652,0.010457196,0.00599433,0.007996094,7.87E-07,0.007858098,0.00578516,7.87E-07,0.007858098,0.00578516,7.87E-07,0.007858098,0.00578516,1.46E-08,0.000671572,0.00221528,9.74E-10,0.004176011,0.006225481,3.16E-09,0.003147647,0.00578516,7.04E-08,0.00174719,0.004894541,1.57E-07,0.006890037,1.25E-08,0.001241929,0.005338558,3.16E-09,0.005024924,0.004042515,1.07E-08,0.005512252,0.005517351,1.25E-08,0.004176011,0.004632506,1.74E-09,0.001483004,0.004982762,3.67E-09,0.004176011,0.004042515,7.85E-09,0.004176011,0.004460507,3.67E-09,0.004176011,0.003880927,1.25E-08,0.004176011,0.004124582,1.74E-09,0.001483004,0.004042515,1.07E-08,0.004176011,0.005427934,2.34E-09,0.004176011,0.005427934,9.69E-08,0.004176011,0.004207452,2.72E-08,0.004176011,0.003061965,3.73E-08,0.004176011,0.004806723,3.51E-07,0.002491418,0.004375454,1.07E-08,0.004176011,0.004982762,1.99E-08,0.004176011,0.004982762,9.15E-09,0.004176011,0.004546206,7.85E-09,0.004176011,0.004806723,1.74E-09,0.004176011,0.004982762,1.74E-09,0.004176011,0.003880927,5.12E-08,0.006118865,0.005160195,5.12E-08,0.006118865,0.005160195,2.33E-08,0.002651586,0.003722942,7.85E-09,0.004176011,0.004982762,7.04E-08,4.29E-05,0.006531475,0.00578516,0.001059681,3.16E-09,0.005024924,0.007043429,0.001059681,1.77E-06,0.003316905,0.002610015,4.29E-05,0.00578516,0.001630627,7.04E-08,0.002814606,0.007394275,0.00216356
488,3.40E-07,0.008938321,1.40E-07,0,6.70E-07,0.009231757,9.46E-06,0,0,0.008205544,0,0,0.00035059,0.018098651,0,0,0.001570078,0.017396094,6.65E-06,3.35E-07,0.002898635,0.002759885,0.002367859,8.88E-05,0.002470051,0.004178294,0.001631336,0.002995273,0.008472055,0.0295,0.224,0.464,0.022,0.337,0.455,7.49E-05,0.000989564,0.006419056,0.00197057,0.004588797,0.003160686,0.007802949,0.002065935,6.86E-05,0.005038245,0.000303384,0.001161397,0.01039613,0.006091546,0.008027384,7.06E-07,0.007792226,0.005865093,7.06E-07,0.007792226,0.005865093,7.06E-07,0.007792226,0.005865093,1.31E-08,0.000613034,0.002270438,8.84E-10,0.004011247,0.00630077,2.86E-09,0.002994099,0.005865093,6.34E-08,0.001631336,0.004977824,1.41E-07,0.006952887,1.13E-08,0.001148853,0.005421071,2.86E-09,0.004859716,0.004122869,9.64E-09,0.005350698,0.005599063,1.13E-08,0.004011247,0.004715484,1.58E-09,0.001378278,0.005066024,3.32E-09,0.004011247,0.004122869,7.09E-09,0.004011247,0.004542993,3.32E-09,0.004011247,0.003960105,1.13E-08,0.004011247,0.004205458,1.58E-09,0.001378278,0.004122869,9.64E-09,0.004011247,0.005510083,2.12E-09,0.004011247,0.005510083,8.72E-08,0.004011247,0.004288804,2.45E-08,0.004011247,0.003132147,3.36E-08,0.004011247,0.004889964,3.15E-07,0.002351712,0.004457613,9.64E-09,0.004011247,0.005066024,1.79E-08,0.004011247,0.005066024,8.26E-09,0.004011247,0.004628965,7.09E-09,0.004011247,0.004889964,1.58E-09,0.004011247,0.005066024,1.58E-09,0.004011247,0.003960105,4.61E-08,0.005966651,0.005243219,4.61E-08,0.005966651,0.005243219,2.10E-08,0.002507953,0.003800781,7.09E-09,0.004011247,0.005066024,6.34E-08,3.83E-05,0.006389385,0.005865093,0.001081187,2.86E-09,0.004859716,0.007102082,0.001081187,1.58E-06,0.003160686,0.002672959,3.83E-05,0.005865093,0.001671288,6.34E-08,0.002667354,0.007440302,0.002217587
489,3.10E-07,0.008609111,2.90E-07,0,6.01E-07,0.008951704,0,0,0,0.00795785,0,0,0.00031606,0.017736911,1.00E-08,0,0.001450072,0.017096161,2.53E-06,3.42E-07,0.002966338,0.002823292,0.00246147,8.26E-05,0.002297954,0.004255697,0.001520738,0.003064341,0.008546435,0.0249,0.231,0.436,0.0177,0.346,0.425,7.45E-05,0.000968309,0.006285471,0.002050836,0.004579754,0.003007794,0.00782173,0.002117717,6.86E-05,0.005156919,0.000303384,0.001062802,0.010326896,0.006187176,0.008052344,6.33E-07,0.007721187,0.005943877,6.33E-07,0.007721187,0.005943877,6.33E-07,0.007721187,0.005943877,1.19E-08,0.000558918,0.002326707,8.02E-10,0.003848439,0.006374466,2.59E-09,0.002844132,0.005943877,5.70E-08,0.001520738,0.005060728,1.27E-07,0.00701335,1.02E-08,0.001061115,0.005502837,2.59E-09,0.004694948,0.004203464,8.71E-09,0.005188631,0.005679871,1.02E-08,0.003848439,0.004798285,1.43E-09,0.00127892,0.005148837,3.00E-09,0.003848439,0.004203464,6.41E-09,0.003848439,0.004625429,3.00E-09,0.003848439,0.00403963,1.02E-08,0.003848439,0.00428652,1.43E-09,0.00127892,0.004203464,8.71E-09,0.003848439,0.005591408,1.92E-09,0.003848439,0.005591408,7.84E-08,0.003848439,0.004370286,2.21E-08,0.003848439,0.003203136,3.03E-08,0.003848439,0.004972896,2.83E-07,0.002216501,0.004539784,8.71E-09,0.003848439,0.005148837,1.62E-08,0.003848439,0.005148837,7.47E-09,0.003848439,0.004711612,6.41E-09,0.003848439,0.004972896,1.43E-09,0.003848439,0.005148837,1.43E-09,0.003848439,0.00403963,4.16E-08,0.005812656,0.005325649,4.16E-08,0.005812656,0.005325649,1.89E-08,0.002368605,0.003879066,6.41E-09,0.003848439,0.005148837,5.70E-08,3.43E-05,0.006244623,0.005943877,0.001103697,2.59E-09,0.004694948,0.007158131,0.001103697,1.42E-06,0.003007794,0.002736899,3.43E-05,0.005943877,0.001713114,5.70E-08,0.002524163,0.007483158,0.002272736
490,2.70E-07,0.00828105,6.00E-07,0,5.40E-07,0.008681652,2.08E-07,0,0,0.007709735,0,0,0.00028477,0.017354781,3.00E-08,0,0.001340067,0.016896206,2.16E-06,3.50E-07,0.00303555,0.0028867,0.002555081,7.65E-05,0.002151871,0.004316542,0.001415396,0.003134237,0.008617739,0.0208,0.238,0.41,0.014,0.355,0.398,7.42E-05,0.000947271,0.006143266,0.002132434,0.004568801,0.00285842,0.007836422,0.002170628,6.86E-05,0.005254016,0.000280047,0.000972632,0.010256655,0.006281276,0.00806897,5.67E-07,0.007645059,0.006021427,5.67E-07,0.007645059,0.006021427,5.67E-07,0.007645059,0.006021427,1.07E-08,0.000508989,0.002384064,7.28E-10,0.00368783,0.006446482,2.34E-09,0.002697924,0.006021427,5.14E-08,0.001415396,0.005143178,1.14E-07,0.007071328,9.18E-09,0.000978602,0.005583779,2.34E-09,0.004530906,0.004284237,7.87E-09,0.00502635,0.005759697,9.18E-09,0.00368783,0.004880838,1.30E-09,0.001184872,0.005231124,2.72E-09,0.00368783,0.004284237,5.79E-09,0.00368783,0.004707747,2.72E-09,0.00368783,0.00411944,9.18E-09,0.00368783,0.004367704,1.30E-09,0.001184872,0.004284237,7.87E-09,0.00368783,0.00567183,1.74E-09,0.00368783,0.00567183,7.06E-08,0.00368783,0.004451832,2.00E-08,0.00368783,0.003274888,2.73E-08,0.00368783,0.005055443,2.54E-07,0.002085902,0.004621898,7.87E-09,0.00368783,0.005231124,1.46E-08,0.00368783,0.005231124,6.75E-09,0.00368783,0.004794077,5.79E-09,0.00368783,0.005055443,1.30E-09,0.00368783,0.005231124,1.30E-09,0.00368783,0.00411944,3.74E-08,0.005657188,0.005407406,3.74E-08,0.005657188,0.005407406,1.71E-08,0.002233675,0.003957738,5.79E-09,0.00368783,0.005231124,5.14E-08,3.06E-05,0.00609748,0.006021427,0.00112722,2.34E-09,0.004530906,0.007211478,0.00112722,1.27E-06,0.00285842,0.002801802,3.06E-05,0.006021427,0.001756096,5.14E-08,0.002385183,0.007522742,0.002328987
